case_name,model_name,case_seed,score_seed,metric_name,noise_std,q,p,val,latency
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.2,0.05,0.2673342436656046,89.75368994288146
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.2,0.05,0.2673342436656046,90.72214807383716
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.2,0.05,0.2673342436656046,94.13788304664195
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.2,0.1,0.2646837914976716,91.37497004121542
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.2,0.1,0.2646837914976716,89.94576707482338
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.2,0.1,0.2646837914976716,91.02388308383524
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.2,0.3,0.24151967435549526,89.6426341496408
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.2,0.3,0.24151967435549526,90.95426788553596
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.2,0.3,0.24151967435549526,89.79681297205389
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.3,0.01,0.27229176325142945,91.70475788414478
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.3,0.01,0.27229176325142945,89.65652110055089
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.3,0.01,0.27229176325142945,90.77113587409258
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.3,0.05,0.2710352253499462,89.75237095728517
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.3,0.05,0.2710352253499462,92.70428400486708
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.3,0.05,0.2710352253499462,91.94502304308116
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.3,0.1,0.26713159490600363,91.02567005902529
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.3,0.1,0.26713159490600363,90.08459001779556
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.3,0.1,0.26713159490600363,91.0365879535675
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.3,0.3,0.26294582898074914,90.24907695129514
