case_name,model_name,case_seed,score_seed,metric_name,q,p,val,latency
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.5,0.01,0.9516178056310473,974.1943581029773
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.5,0.01,0.9501642924426229,960.5591220315546
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.5,0.01,0.9530751431917348,975.3489091526717
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.5,0.05,0.8821524458302841,1233.5255229845643
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.5,0.05,0.8879324125837812,1230.2225830499083
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.5,0.05,0.8819514721713765,1240.8710098825395
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.5,0.1,0.8259050791036175,1364.3227547872812
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.5,0.1,0.8362012895593585,1351.3474541250616
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.5,0.1,0.8271714207465897,1371.910213958472
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.5,0.3,0.7284441355383315,1433.3779769949615
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.5,0.3,0.7365411155884575,1424.1408398374915
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.5,0.3,0.7329180860047178,1443.20079497993
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.6,0.01,0.970743298724726,874.4888959918171
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.6,0.01,0.9692690517553189,863.544724881649
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.6,0.01,0.9706703325711806,878.7870700471103
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.6,0.05,0.8966642782782185,1204.1444990318269
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.6,0.05,0.8959377148007069,1202.7545608580112
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.6,0.05,0.8958892826177973,1208.3777450025082
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.6,0.1,0.8460675554097844,1345.893379068002
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.6,0.1,0.8434593863492501,1331.7245549988002
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.6,0.1,0.8434517162671513,1344.597800867632
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.6,0.3,0.7503856022917808,1421.1014481261373
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.6,0.3,0.7488262833055764,1428.9788180030882
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.6,0.3,0.7452939814316718,1424.9571219552308
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.7,0.01,0.9738811692100351,860.520217102021
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.7,0.01,0.9735796710081615,853.9670698810369
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.7,0.01,0.9720572990192906,865.8681509550661
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.7,0.05,0.9072454687191279,1162.5082499813288
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.7,0.05,0.9100620871373427,1168.6343951150775
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.7,0.05,0.9039641598368028,1175.1476682256907
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.7,0.1,0.8610134008591468,1316.1562259774655
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.7,0.1,0.8603269169559492,1311.6571500431746
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.7,0.1,0.8545102430317264,1316.207594005391
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.7,0.3,0.7610989886957268,1436.3190250005573
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.7,0.3,0.7686337440832962,1427.7214489411563
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.7,0.3,0.7594930431849954,1431.0438209213316
