case_name,model_name,case_seed,score_seed,metric_name,noise_std,q,p,val,latency
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.3,0.05,-1.4005846918596063,39.681479800492525
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.3,0.05,-1.4005846918596063,39.0782009344548
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.3,0.05,-1.4005846918596063,39.28059805184603
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.3,0.1,-1.5796460966434922,39.52131909318268
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.3,0.1,-1.5796460966434922,38.92213804647327
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.3,0.1,-1.5796460966434922,39.419149979949
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.3,0.3,-14.690453073232074,38.91972312703729
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.3,0.3,-14.690453073232074,39.14212598465383
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.3,0.3,-14.690453073232074,38.88995898887515
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.4,0.01,-0.5378768218222838,39.57135905511677
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.4,0.01,-0.5378768218222838,38.94417197443545
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.4,0.01,-0.5378768218222838,39.14318210445344
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.4,0.05,-0.5603347705128112,38.88298198580742
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.4,0.05,-0.5603347705128112,38.83689595386386
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.4,0.05,-0.5603347705128112,38.674162002280354
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.4,0.1,-0.5577534139819227,39.02272204868496
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.4,0.1,-0.5577534139819227,39.449705043807626
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.4,0.1,-0.5577534139819227,39.31663907133043
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.4,0.3,-0.8429345564222485,39.11242703907192
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.4,0.3,-0.8429345564222485,38.99462101981044
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.4,0.3,-0.8429345564222485,39.581798017024994
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.5,0.01,-0.1022896922798386,38.73202903196216
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.5,0.01,-0.1022896922798386,38.7975899502635
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.5,0.01,-0.1022896922798386,38.72459288686514
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.5,0.05,-0.0869470316939474,38.950406946241856
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.5,0.05,-0.0869470316939474,38.8357350602746
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.5,0.05,-0.0869470316939474,38.525833981111646
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.5,0.1,-0.0966589057989976,39.82360893860459
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.5,0.1,-0.0966589057989976,43.04423206485808
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.5,0.1,-0.0966589057989976,38.75529486685991
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.5,0.3,-0.1011814078817655,38.90383103862405
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.5,0.3,-0.1011814078817655,38.729397812858224
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.5,0.3,-0.1011814078817655,39.26131594926119
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.6,0.01,0.213488306585927,37.99868002533913
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.6,0.01,0.213488306585927,40.13428208418191
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.6,0.01,0.213488306585927,40.80890514887869
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.6,0.05,0.213613751659616,40.65651702694595
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.6,0.05,0.213613751659616,39.55282992683351
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.6,0.05,0.213613751659616,39.10650196485221
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.6,0.1,0.2073242452799341,39.34062388725579
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.6,0.1,0.2073242452799341,39.27122801542282
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.6,0.1,0.2073242452799341,42.755779111757874
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.6,0.3,0.1837933261003078,39.46035308763385
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.6,0.3,0.1837933261003078,40.09224707260728
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.6,0.3,0.1837933261003078,40.02655390650034
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.7,0.01,0.4237684554930133,39.60742289200425
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.7,0.01,0.4237684554930133,40.34711909480393
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.7,0.01,0.4237684554930133,39.62437994778156
