case_name,model_name,case_seed,score_seed,metric_name,q,p,val,latency
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.8,0.1,0.4933083507110891,80441.70945324004
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.8,0.3,0.2890911627419096,96149.71028501168
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.8,0.3,0.29324906646447074,95759.9017736502
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.8,0.3,0.294133433828736,95176.89262889326
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.9,0.01,0.8776782739566661,65147.17415627092
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.9,0.01,0.8789023509007364,65248.82292980328
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.9,0.01,0.8748453634840191,64555.71424309164
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.9,0.05,0.6899645304036768,69307.41590214893
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.9,0.05,0.6940813186679236,70822.8754941374
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.9,0.05,0.6820170274496546,69268.81204778329
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.9,0.1,0.5531610097591548,74984.16311992332
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.9,0.1,0.558030410886603,75587.18554861844
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.9,0.1,0.5407801591802124,74722.51103119925
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.9,0.3,0.3208261374070011,93056.95494590327
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.9,0.3,0.3312627633131273,92801.07500171289
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.9,0.3,0.3192704229043209,92449.13549302146
100k-200seg-50L,PreQ-NegP,43,2025,PATE,1.0,0.01,0.934929500004973,61521.06523513794
100k-200seg-50L,PreQ-NegP,43,2026,PATE,1.0,0.01,0.9324823776633038,61823.84919375181
100k-200seg-50L,PreQ-NegP,43,2027,PATE,1.0,0.01,0.9305274707344946,60716.50480804965
100k-200seg-50L,PreQ-NegP,43,2025,PATE,1.0,0.05,0.7468319667345852,65281.567429192364
100k-200seg-50L,PreQ-NegP,43,2026,PATE,1.0,0.05,0.7436517588026953,65751.49977626279
100k-200seg-50L,PreQ-NegP,43,2027,PATE,1.0,0.05,0.7376566608526766,65883.29076208174
100k-200seg-50L,PreQ-NegP,43,2025,PATE,1.0,0.1,0.6053966048376938,70886.30289118737
100k-200seg-50L,PreQ-NegP,43,2026,PATE,1.0,0.1,0.5992669878237605,71173.4231011942
100k-200seg-50L,PreQ-NegP,43,2027,PATE,1.0,0.1,0.5927064435353713,71516.90505677834
100k-200seg-50L,PreQ-NegP,43,2025,PATE,1.0,0.3,0.35265400672296876,90650.7917190902
100k-200seg-50L,PreQ-NegP,43,2026,PATE,1.0,0.3,0.35219052641847726,88978.30749722198
100k-200seg-50L,PreQ-NegP,43,2027,PATE,1.0,0.3,0.3535266554448541,90110.79986114055
100k-20seg-50H,PreQ-NegP,44,2025,PATE,0.1,0.01,0.03524411616064555,8699.99422505498
100k-20seg-50H,PreQ-NegP,44,2026,PATE,0.1,0.01,0.03369423206878625,8489.289710763842
100k-20seg-50H,PreQ-NegP,44,2027,PATE,0.1,0.01,0.03373788599052781,8569.1193100065
100k-20seg-50H,PreQ-NegP,44,2025,PATE,0.1,0.05,0.02146329025184544,8937.308757100254
100k-20seg-50H,PreQ-NegP,44,2026,PATE,0.1,0.05,0.021348182952151407,9060.463512782007
100k-20seg-50H,PreQ-NegP,44,2027,PATE,0.1,0.05,0.021159025922187685,8656.176766846329
100k-20seg-50H,PreQ-NegP,44,2025,PATE,0.1,0.1,0.018559475867356918,8924.203678965569
100k-20seg-50H,PreQ-NegP,44,2026,PATE,0.1,0.1,0.018489101023000522,8962.05096738413
100k-20seg-50H,PreQ-NegP,44,2027,PATE,0.1,0.1,0.018067242966850857,9154.324654955417
