case_name,model_name,case_seed,score_seed,metric_name,noise_std,q,val,latency
100k-20seg-50H,LowDisAccQ-R,44,2027,UAff-F1,0.05,1.0,0.3984835998548372,908.0179410520941
100k-20seg-50H,LowDisAccQ-R,44,2025,UAff-F1,0.1,0.1,-0.059048658773302495,942.0830961316824
100k-20seg-50H,LowDisAccQ-R,44,2026,UAff-F1,0.1,0.1,-0.059048658773302495,945.8584059029818
100k-20seg-50H,LowDisAccQ-R,44,2027,UAff-F1,0.1,0.1,-0.059048658773302495,941.6799708269536
100k-20seg-50H,LowDisAccQ-R,44,2025,UAff-F1,0.1,0.2,-0.05483069788199935,941.6938980575651
100k-20seg-50H,LowDisAccQ-R,44,2026,UAff-F1,0.1,0.2,-0.05483069788199935,949.1278750356287
100k-20seg-50H,LowDisAccQ-R,44,2027,UAff-F1,0.1,0.2,-0.05483069788199935,941.4739101193845
100k-20seg-50H,LowDisAccQ-R,44,2025,UAff-F1,0.1,0.3,-0.04973331280341692,945.6994070205837
100k-20seg-50H,LowDisAccQ-R,44,2026,UAff-F1,0.1,0.3,-0.04973331280341692,940.1015320327133
100k-20seg-50H,LowDisAccQ-R,44,2027,UAff-F1,0.1,0.3,-0.04973331280341692,946.9147119671106
100k-20seg-50H,LowDisAccQ-R,44,2025,UAff-F1,0.1,0.4,-0.03854619887109327,949.4302440434694
100k-20seg-50H,LowDisAccQ-R,44,2026,UAff-F1,0.1,0.4,-0.03854619887109327,944.9954389128834
100k-20seg-50H,LowDisAccQ-R,44,2027,UAff-F1,0.1,0.4,-0.03854619887109327,944.1218429710716
100k-20seg-50H,LowDisAccQ-R,44,2025,UAff-F1,0.1,0.5,-0.027699749976587276,943.6219080816954
100k-20seg-50H,LowDisAccQ-R,44,2026,UAff-F1,0.1,0.5,-0.027699749976587276,949.7494869865477
100k-20seg-50H,LowDisAccQ-R,44,2027,UAff-F1,0.1,0.5,-0.027699749976587276,940.5814020428807
100k-20seg-50H,LowDisAccQ-R,44,2025,UAff-F1,0.1,0.6,-0.009076609110993863,949.3520078249276
100k-20seg-50H,LowDisAccQ-R,44,2026,UAff-F1,0.1,0.6,-0.009076609110993863,944.6371369995177
100k-20seg-50H,LowDisAccQ-R,44,2027,UAff-F1,0.1,0.6,-0.009076609110993863,944.9187710415572
100k-20seg-50H,LowDisAccQ-R,44,2025,UAff-F1,0.1,0.7,0.04602815395261122,940.5858819372952
100k-20seg-50H,LowDisAccQ-R,44,2026,UAff-F1,0.1,0.7,0.04602815395261122,948.6596831120551
100k-20seg-50H,LowDisAccQ-R,44,2027,UAff-F1,0.1,0.7,0.04602815395261122,951.6452690586448
100k-20seg-50H,LowDisAccQ-R,44,2025,UAff-F1,0.1,0.8,0.10389786916131213,950.114815030247
100k-20seg-50H,LowDisAccQ-R,44,2026,UAff-F1,0.1,0.8,0.10389786916131213,955.0276999361813
100k-20seg-50H,LowDisAccQ-R,44,2027,UAff-F1,0.1,0.8,0.10389786916131213,942.9580881260335
100k-20seg-50H,LowDisAccQ-R,44,2025,UAff-F1,0.1,0.9,0.20397254735310624,934.2741379514337
100k-20seg-50H,LowDisAccQ-R,44,2026,UAff-F1,0.1,0.9,0.20397254735310624,943.2029211893678
100k-20seg-50H,LowDisAccQ-R,44,2027,UAff-F1,0.1,0.9,0.20397254735310624,940.6162339728326
100k-20seg-50H,LowDisAccQ-R,44,2025,UAff-F1,0.1,1.0,0.38581651950786905,915.2966770343482
