case_name,model_name,case_seed,score_seed,metric_name,noise_std,q,p,val,latency
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.2,0.1,0.04002711932924367,1007.0756620261818
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.2,0.1,0.04002711932924367,1005.9756101109087
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.2,0.1,0.04002711932924367,1010.0805188994855
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.2,0.3,0.00553026709100422,1000.6750831380486
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.2,0.3,0.00553026709100422,1000.4569231532514
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.2,0.3,0.00553026709100422,1006.7933551035821
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.3,0.01,0.14984886511364098,999.3402101099491
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.3,0.01,0.14984886511364098,1000.7016139570624
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.3,0.01,0.14984886511364098,1004.1373670101166
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.3,0.05,0.10860952587018692,1005.874004913494
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.3,0.05,0.10860952587018692,998.0657021515071
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.3,0.05,0.10860952587018692,1011.534129967913
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.3,0.1,0.06976170879169813,994.9075600598007
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.3,0.1,0.06976170879169813,991.8837558943778
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.3,0.1,0.06976170879169813,989.2987720668316
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.3,0.3,-0.027435697705910613,996.0585599765182
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.3,0.3,-0.027435697705910613,1002.8651338070631
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.3,0.3,-0.027435697705910613,991.5116429328918
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.4,0.01,0.18069147651091264,988.836013013497
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.4,0.01,0.18069147651091264,987.9938599187881
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.4,0.01,0.18069147651091264,998.7578210420907
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.4,0.05,0.128636106246195,987.7746750134975
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.4,0.05,0.128636106246195,989.9817728437483
